cluster_id,detection_count,first_seen,last_seen,centroid_lat,centroid_lon,nearest_industrial_distance_m,nearest_industrial_type,months_active,recurrence_rate,frp_mean,frp_std,frp_cv
272,6,2026-01-19 08:26:00,2026-03-01 07:18:00,22.12219,82.61738666666666,11325.573155759068,power=generator,1.3333333333333333,4.5,12.475,4.5690250601194995,0.36625451383723445
273,6,2026-03-02 06:59:00,2026-04-20 08:21:00,21.61276833333333,83.114635,22890.08783416351,landuse=industrial,1.6333333333333333,3.673469387755102,4.543333333333333,1.446605221429353,0.318401736191347
274,6,2026-03-02 06:59:00,2026-03-12 07:11:00,21.921755,83.50846166666666,5654.436032970707,man_made=works,1.0,6.0,4.636666666666667,1.2919391110523233,0.2786353222974098
275,5,2026-03-02 06:59:00,2026-03-02 06:59:00,21.922528,84.04736,53658.59748389226,landuse=industrial,1.0,5.0,7.196,2.5331561341535975,0.35202280908193406
276,5,2026-03-02 06:59:00,2026-04-21 08:02:00,22.219868,83.385658,13948.853243772,landuse=industrial,1.6666666666666667,3.0,4.364,3.4863204098303986,0.798881853764986
277,6,2026-03-03 06:40:00,2026-03-03 08:20:00,22.340925,84.09643833333332,77174.12946851252,landuse=industrial,1.0,6.0,6.413333333333334,3.5884908620012768,0.5595359971935462
278,6,2026-03-03 08:19:00,2026-03-03 20:50:00,17.786475,80.27307,230564.95337625995,landuse=industrial,1.0,6.0,3.14,1.5812779641796062,0.5035917083374541
279,10,2026-03-03 08:19:00,2026-03-09 08:07:00,17.798916,80.351596,223716.4772961349,landuse=industrial,1.0,10.0,8.845,3.2324921586224384,0.36545982573458885
280,7,2026-03-03 08:19:00,2026-05-20 07:17:00,18.64290571428572,83.08234,108008.24985256157,landuse=industrial,2.566666666666667,2.727272727272727,6.371428571428572,2.352136819797611,0.36916945602204654
281,14,2026-03-03 08:20:00,2026-03-23 07:05:00,21.71006857142857,82.21893071428572,24574.867261040723,landuse=industrial,1.0,14.0,6.634285714285715,1.5114217162643937,0.22781981080643313
282,5,2026-01-08 06:52:00,2026-03-03 08:20:00,22.328756,84.023898,70348.57260037765,landuse=industrial,1.8,2.7777777777777777,6.846000000000001,3.120886092121915,0.4558700105348984
283,6,2026-03-09 08:07:00,2026-03-12 07:11:00,19.00731833333333,83.16675500000001,104406.09869305143,landuse=industrial,1.0,6.0,13.783333333333333,4.04492603970291,0.2934650089264505
284,17,2026-03-09 20:37:00,2026-04-11 07:49:00,20.19312294117648,82.44386588235295,108433.50958095794,landuse=industrial,1.0666666666666669,15.9375,4.18,3.952410656801745,0.9455527887085515
285,7,2026-03-10 07:48:00,2026-03-12 08:51:00,17.81041,80.19630285714285,235662.5853319748,landuse=industrial,1.0,7.0,12.34142857142857,5.748453208099922,0.46578507300265604
286,7,2026-03-09 08:07:00,2026-03-11 07:29:00,18.532377142857143,80.53177285714285,165845.17810426155,landuse=industrial,1.0,7.0,2.327142857142857,1.2572816481827542,0.5402683571073837
287,5,2026-03-10 07:48:00,2026-03-11 07:29:00,19.077906,83.347756,121976.16774996385,landuse=industrial,1.0,5.0,9.572,3.8347451023503507,0.40062109301612525
288,6,2025-12-19 08:07:00,2026-03-20 08:02:00,21.894701666666663,83.05509666666667,17550.889377902357,man_made=kiln,3.0,2.0,5.358333333333333,0.520400486804794,0.09711984201644679
289,5,2026-03-10 07:49:00,2026-03-10 07:49:00,22.301456,84.146988,79954.41877413033,landuse=industrial,1.0,5.0,3.97,1.0384603988597734,0.2615769266649303
290,5,2026-03-10 20:18:00,2026-03-11 19:59:00,22.192002,80.160032,143804.2644587916,landuse=industrial,1.0,5.0,2.52,1.4123384863410045,0.5604517802940494
291,5,2026-03-10 07:49:00,2026-03-12 19:40:00,22.6578,81.646866,63516.999412371006,landuse=industrial,1.0,5.0,2.346,1.10857115243001,0.47253672311594624
292,5,2026-03-10 20:19:00,2026-03-11 07:29:00,18.526556,80.683548,151407.41383917068,landuse=industrial,1.0,5.0,2.6100000000000003,1.8762862254997235,0.7188836113025759
293,11,2026-03-10 20:19:00,2026-03-11 20:00:00,18.541194545454545,80.68414090909091,151325.80695118767,landuse=industrial,1.0,11.0,2.0563636363636366,1.0605118832646123,0.5157219591472473
294,7,2026-03-10 20:19:00,2026-03-11 07:30:00,18.99000142857143,80.18089428571429,193264.85972626784,landuse=industrial,1.0,7.0,2.39,2.5808396566492333,1.0798492287235286
295,7,2026-03-10 07:48:00,2026-03-11 07:29:00,17.981928571428572,80.19418571428571,225208.82383685367,landuse=industrial,1.0,7.0,5.34857142857143,2.283910597866655,0.42701319938746213
296,7,2026-03-10 20:19:00,2026-03-12 07:10:00,18.254317142857143,80.80554857142859,154276.14449757844,landuse=industrial,1.0,7.0,2.8885714285714283,3.009780881124231,1.0419617293704064
297,5,2026-03-11 07:29:00,2026-03-12 08:51:00,18.375396,80.209988,204390.248521368,landuse=industrial,1.0,5.0,6.636,1.1187627094250148,0.16858992004596365
298,7,2026-03-11 07:29:00,2026-03-12 07:11:00,18.600181428571428,80.63350428571428,154075.47168250894,landuse=industrial,1.0,7.0,2.891428571428572,1.222544185587697,0.42281666497598214
299,7,2026-03-11 07:29:00,2026-03-11 07:29:00,18.98052285714286,83.17870714285714,106054.61560904908,landuse=industrial,1.0,7.0,13.608571428571427,6.275764039996587,0.46116258954415407
300,7,2026-03-11 07:30:00,2026-03-11 07:30:00,21.965617142857145,83.42637142857143,5226.529640429631,man_made=works,1.0,7.0,7.902857142857143,1.9335779812368086,0.24466821888390564
301,5,2026-03-11 07:30:00,2026-03-12 19:41:00,20.103106,82.362376,96972.43165274795,landuse=industrial,1.0,5.0,3.5100000000000002,3.518373203626926,1.0023855280988392
302,5,2026-03-11 19:59:00,2026-03-11 19:59:00,20.151906,82.40293,102463.33576418234,landuse=industrial,1.0,5.0,1.18,0.041231056256176624,0.03494157309845477
303,5,2026-03-11 19:59:00,2026-03-12 19:40:00,20.208238,82.45559399999999,109781.77453907407,landuse=industrial,1.0,5.0,6.17,5.536117773313714,0.8972638206343135
304,15,2026-03-11 19:59:00,2026-03-12 19:40:00,20.22416333333333,82.80663533333333,125274.691363961,landuse=industrial,1.0,15.0,2.8853333333333335,0.60711103558065,0.21041278959588147
305,5,2026-03-11 07:30:00,2026-04-11 07:49:00,20.497682,83.691372,140560.34864439737,landuse=industrial,1.0333333333333334,4.838709677419354,2.0340000000000003,1.2935339191532629,0.6359557124647309
306,5,2026-03-11 20:00:00,2026-03-11 20:00:00,18.52107,81.629334,70655.36522924772,landuse=industrial,1.0,5.0,1.48,0.39096035604649226,0.2641624027341164
307,5,2026-03-10 20:19:00,2026-03-11 20:00:00,18.529464,80.804396,139733.21213345215,landuse=industrial,1.0,5.0,1.768,0.27261694738221987,0.15419510598541847
308,5,2026-03-11 20:00:00,2026-03-12 07:11:00,18.630134,80.52836199999999,163425.07467672604,landuse=industrial,1.0,5.0,3.002,2.4203553458118496,0.8062476168593771
309,8,2026-03-12 07:10:00,2026-03-31 07:54:00,17.79865625,81.89895125,138495.01029989147,landuse=industrial,1.0,8.0,35.94375,39.989167439445396,1.1125485637821706
310,5,2026-03-11 20:00:00,2026-03-12 08:51:00,18.033196,80.162012,225375.9026666704,landuse=industrial,1.0,5.0,8.53,3.6217123022128637,0.4245852640343334
311,5,2026-03-12 07:10:00,2026-03-12 19:41:00,18.247788,80.800782,155812.67085658124,landuse=industrial,1.0,5.0,7.914,3.7540085242311316,0.47435033159352186
312,8,2026-03-12 07:10:00,2026-03-12 07:11:00,18.39210875,80.69391875,157501.55481390932,landuse=industrial,1.0,8.0,21.32,4.100027874469706,0.19230899974060536
313,5,2026-03-12 07:10:00,2026-03-12 07:11:00,18.395188,80.621896,163681.97963656118,landuse=industrial,1.0,5.0,9.018,3.544837090756076,0.3930846186245371
314,18,2026-03-12 07:10:00,2026-03-12 07:11:00,18.398736666666665,80.68872277777777,157777.66867850357,landuse=industrial,1.0,18.0,29.04222222222222,22.450318104796114,0.7730234254463426
315,9,2026-03-12 07:10:00,2026-03-12 07:11:00,18.41089222222222,80.68254,157041.35650636483,landuse=industrial,1.0,9.0,19.455555555555556,7.305344124528137,0.37548884706312524
316,5,2026-03-10 07:48:00,2026-03-12 07:11:00,19.514348,83.401258,129678.97636526806,landuse=industrial,1.0,5.0,7.928,1.5658448198975525,0.19750817607184062
317,5,2026-03-12 07:11:00,2026-03-13 21:02:00,20.230016,81.59228399999999,85067.05457910644,man_made=kiln,1.0,5.0,2.472,0.9966794870970306,0.4031874947803522
318,5,2026-03-12 07:11:00,2026-03-12 07:11:00,21.856412,83.726926,20489.285305663103,landuse=industrial,1.0,5.0,10.508000000000001,0.28481572990268617,0.027104656442965943
319,9,2026-03-03 06:40:00,2026-03-12 07:11:00,22.10106,83.83676444444444,42529.66561973984,landuse=industrial,1.0,9.0,6.232222222222223,2.1355080061766203,0.3426559467924689
320,5,2026-03-12 19:40:00,2026-03-21 20:12:00,21.225512,80.59549799999999,48602.3383823372,power=plant,1.0,5.0,0.974,0.01341640786499875,0.013774546062627053
321,5,2026-03-12 19:40:00,2026-03-12 19:40:00,21.253418,84.14132,82853.20348024741,landuse=industrial,1.0,5.0,1.924,0.7550364229624953,0.3924305732653302
322,7,2026-03-12 19:40:00,2026-03-13 08:33:00,21.277154285714285,84.24310142857144,89423.6647725779,landuse=industrial,1.0,7.0,2.3542857142857145,2.0294240327644455,0.86201263527616
323,6,2026-03-12 19:41:00,2026-03-12 19:41:00,19.66921333333333,83.90355166666667,184845.69342453333,landuse=industrial,1.0,6.0,1.24,0.3451376536977674,0.2783368174981995
324,5,2026-03-13 06:52:00,2026-03-13 08:33:00,20.982628,81.790842,12606.907597042831,landuse=industrial,1.0,5.0,10.556000000000001,3.803259128694757,0.3602935893041641
325,9,2026-01-12 07:17:00,2026-03-22 07:24:00,21.670362222222224,82.34539333333333,27895.73612089893,landuse=industrial,2.3,3.91304347826087,11.93888888888889,7.120601176242854,0.5964207592944223
326,5,2026-03-11 20:00:00,2026-03-13 08:32:00,17.774946,80.730458,195666.5251409112,landuse=industrial,1.0,5.0,3.098,0.4980160639979396,0.16075405551902505
327,8,2026-03-03 08:19:00,2026-03-13 08:32:00,18.2660975,80.3351825,197180.84649690232,landuse=industrial,1.0,8.0,7.0225,2.6536484318763853,0.3778780251870965
328,5,2026-03-12 19:41:00,2026-03-13 08:32:00,18.299166000000003,80.764224,155581.76704285335,landuse=industrial,1.0,5.0,3.116,2.2088413252200803,0.7088707718934789
329,5,2026-03-12 19:41:00,2026-03-13 08:32:00,18.397198,80.63874799999999,161412.0259492012,landuse=industrial,1.0,5.0,2.724,0.8863859204657982,0.3253986492165192
330,5,2026-03-13 08:33:00,2026-03-13 19:22:00,20.382848,82.50395599999999,112493.55963188736,landuse=industrial,1.0,5.0,5.404,5.135234171875709,0.9502653907986138
331,5,2026-03-13 08:33:00,2026-04-11 07:49:00,20.941358,81.776458,15570.49212467611,landuse=industrial,1.0,5.0,13.014,9.513907188952391,0.7310517280584288
332,5,2026-03-19 08:19:00,2026-03-19 08:20:00,17.926504,80.589276,194953.62122665005,landuse=industrial,1.0,5.0,9.703999999999999,1.8644650707374486,0.19213366351375194
333,6,2026-03-19 08:20:00,2026-03-20 20:31:00,19.100348333333333,80.35977166666667,174262.2805421374,landuse=industrial,1.0,6.0,4.225,3.1056899394498476,0.7350745418816208
334,5,2026-03-12 07:11:00,2026-03-19 08:20:00,19.53194,83.374818,126905.14613504735,landuse=industrial,1.0,5.0,10.018,8.68103795637365,0.8665440164078309
335,7,2026-03-19 08:20:00,2026-03-23 07:05:00,19.65941714285714,80.61788428571428,152789.98153295496,power=plant,1.0,7.0,4.814285714285715,1.2740729589634594,0.2646442347995316
336,9,2026-03-19 08:21:00,2026-03-29 08:34:00,23.796734444444446,81.47993333333334,175599.17922893117,man_made=kiln,1.0,9.0,6.178888888888888,3.641604881245508,0.5893624155944898
337,6,2026-03-19 20:50:00,2026-03-20 20:31:00,18.634445,80.60049833333333,155804.03705891798,landuse=industrial,1.0,6.0,2.005,1.4854595248609097,0.740877568509182
338,5,2026-03-19 20:50:00,2026-03-20 20:31:00,20.717180000000003,80.274532,84511.60059865001,power=plant,1.0,5.0,1.784,0.3274599212117416,0.18355376749537086
339,6,2026-03-20 08:02:00,2026-03-22 07:24:00,22.08189,83.52029666666667,11223.104284758789,landuse=industrial,1.0,6.0,4.141666666666667,1.2149307250484145,0.2933434346193355
340,40,2026-03-20 20:30:00,2026-05-31 19:41:00,23.065541250000003,83.04881675,56356.68715480037,man_made=works,2.3666666666666667,16.901408450704224,2.3914999999999997,2.21095355921956,0.924504937996889
341,8,2026-03-19 08:20:00,2026-03-22 07:23:00,18.84191625,80.61597375,149468.78028465153,landuse=industrial,1.0,8.0,2.3325,2.924212958826944,1.253681868736096
342,12,2026-03-20 08:01:00,2026-03-21 20:12:00,19.08384,80.368515,172915.60218100826,landuse=industrial,1.0,12.0,2.2175,2.054773267739821,0.9266170316752294
343,10,2026-03-20 08:01:00,2026-03-21 20:12:00,19.087537,80.40024700000001,170435.63661616444,landuse=industrial,1.0,10.0,3.6020000000000003,2.731791435019234,0.7584096154967334
344,5,2026-03-20 08:01:00,2026-03-23 08:45:00,19.210582,80.638612,145729.91904011893,landuse=industrial,1.0,5.0,4.214,2.20345864494889,0.5228900438891528
345,13,2026-03-19 20:50:00,2026-03-21 20:12:00,20.457829230769228,80.5452923076923,77445.84984476805,power=plant,1.0,13.0,1.4876923076923076,1.5888735729343701,1.0680122258607452
346,5,2026-03-20 20:31:00,2026-03-21 20:12:00,18.911956,80.59554,150076.75344684132,landuse=industrial,1.0,5.0,2.288,2.2221881108493045,0.9712360624341366
347,7,2026-03-21 07:42:00,2026-03-21 20:12:00,19.65596571428572,80.32779571428571,164039.6946281753,power=plant,1.0,7.0,1.5042857142857142,0.9093378019719836,0.604498063988973
348,8,2026-03-21 07:43:00,2026-03-22 07:24:00,20.61161625,80.43957125,74346.03961051756,power=plant,1.0,8.0,2.49375,2.597938399687612,1.041779809398541
349,31,2026-03-21 20:12:00,2026-04-12 07:30:00,19.178556451612906,81.05965612903225,100411.62542368214,landuse=industrial,1.0,31.0,13.566129032258065,24.75393593988901,1.8246867533861832
350,5,2026-03-20 08:01:00,2026-03-21 20:12:00,19.540062,80.441034,170809.06730738524,power=plant,1.0,5.0,1.3439999999999999,0.20549939172659373,0.15290133312990606
351,5,2026-03-21 20:12:00,2026-03-22 07:24:00,20.225528,80.363806,109361.30237094726,power=plant,1.0,5.0,1.226,0.552295210915322,0.45048549014300326
352,5,2026-03-20 20:31:00,2026-03-21 20:12:00,20.29531,80.378344,102360.14450104316,power=plant,1.0,5.0,1.1880000000000002,0.21959052802887466,0.18484051180881703
353,7,2026-03-21 20:12:00,2026-03-23 19:34:00,20.43661857142857,83.98783142857143,153592.13594635943,landuse=industrial,1.0,7.0,1.4828571428571429,0.6865545447064951,0.4629943943107385
354,5,2026-03-20 20:31:00,2026-03-21 20:12:00,20.59484,80.435844,76076.21709751643,power=plant,1.0,5.0,1.9140000000000001,1.6515689510280824,0.8628886891473784
355,9,2026-03-21 20:13:00,2026-03-22 19:54:00,18.61453,80.72182000000001,144006.67945807322,landuse=industrial,1.0,9.0,2.6622222222222223,1.9018726151991474,0.7143928855088617
356,5,2026-03-21 20:13:00,2026-03-23 08:45:00,18.773186,80.61478600000001,150748.13354226574,landuse=industrial,1.0,5.0,2.1700000000000004,2.6808487461996062,1.2354141687555786
357,8,2026-03-21 20:13:00,2026-04-01 07:36:00,18.82444875,80.59944625,150687.0148241282,landuse=industrial,1.0,8.0,3.485,3.414736969581782,0.9798384417738255
358,9,2026-03-22 07:23:00,2026-04-30 08:33:00,19.29930222222222,80.89864666666666,120835.01529762398,landuse=industrial,1.3,6.9230769230769225,6.017777777777777,1.9336867493067345,0.32132903884343816
359,5,2026-03-22 07:24:00,2026-03-22 19:53:00,19.713114,80.709552,144241.8887834302,power=plant,1.0,5.0,3.4379999999999997,2.1484692224930755,0.6249183311498184
360,5,2026-03-21 20:12:00,2026-03-22 07:24:00,19.715776,80.81501800000001,141203.4391774556,power=plant,1.0,5.0,9.608,8.46898872357261,0.8814517822202965
361,5,2026-02-09 06:52:00,2026-03-22 07:24:00,21.769048,83.19563,4213.868984309833,power=plant,1.3666666666666667,3.658536585365854,10.767999999999999,2.595432526574327,0.24103199540994866
362,5,2026-03-22 19:53:00,2026-03-23 07:05:00,19.592512,81.078198,115710.47001834748,landuse=industrial,1.0,5.0,3.7920000000000003,2.9985779963175876,0.7907642395352288
363,5,2026-03-22 19:53:00,2026-03-23 08:45:00,19.628052,80.342038,166678.13040841403,power=plant,1.0,5.0,1.936,1.064814537842154,0.5500075092159887
364,5,2026-03-22 19:53:00,2026-03-22 19:53:00,19.663536,80.63293999999999,151933.2184548733,power=plant,1.0,5.0,1.658,0.8261476865548919,0.4982796661971604
365,9,2026-03-22 07:24:00,2026-03-23 19:34:00,19.82495,81.10019666666666,128272.60617874358,power=plant,1.0,9.0,1.8599999999999999,1.94109505176846,1.0435994901980967
366,6,2026-03-22 07:24:00,2026-03-23 07:05:00,19.848221666666667,80.94081333333334,125269.06317191463,power=plant,1.0,6.0,2.055,1.3353014640896639,0.6497817343502014
367,6,2026-03-22 19:53:00,2026-04-22 07:42:00,20.090531666666667,83.89869166666666,189059.535909962,landuse=industrial,1.0,6.0,1.945,1.3638731612580401,0.7012201343228998
368,8,2026-03-22 19:53:00,2026-03-22 19:53:00,20.14875625,83.5220975,170945.9999147664,landuse=industrial,1.0,8.0,0.9400000000000001,0.49994285387717774,0.531854099869338
369,7,2026-03-21 20:12:00,2026-03-22 19:53:00,20.93154142857143,82.99936142857143,96823.77172504152,landuse=industrial,1.0,7.0,1.0057142857142858,0.34510177932783553,0.3431409737634728
370,5,2026-03-22 19:54:00,2026-03-22 19:54:00,18.718718000000003,80.490104,164657.91739114106,landuse=industrial,1.0,5.0,1.542,0.27142218037588595,0.176019572228201
371,7,2026-03-22 07:23:00,2026-03-22 19:54:00,19.051027142857144,80.39966142857143,169685.47382220332,landuse=industrial,1.0,7.0,2.1785714285714284,2.2284107084903098,1.0228770465201422
372,6,2026-03-22 07:23:00,2026-03-22 19:54:00,19.073566666666668,81.17369666666667,88563.79087816732,landuse=industrial,1.0,6.0,1.9749999999999999,1.9295569439640803,0.9769908577033318
373,6,2026-03-22 19:54:00,2026-03-23 19:35:00,19.085688333333334,80.96970666666667,110107.6750564008,landuse=industrial,1.0,6.0,1.2466666666666668,0.4980629143659129,0.39951570671062525
374,2,2026-03-22 19:54:00,2026-03-22 19:54:00,19.188665,81.06223,101561.52209421212,landuse=industrial,1.0,2.0,1.3650000000000002,1.2091525958289966,0.8858260775304003
375,8,2026-03-23 07:04:00,2026-03-23 07:04:00,19.29634,83.16698875,101235.0419696066,landuse=industrial,1.0,8.0,17.06875,5.0523500543240845,0.2960000031826633
376,7,2026-03-23 07:05:00,2026-03-30 08:14:00,20.92453857142857,81.67835857142857,16211.799724896997,landuse=industrial,1.0,7.0,15.287142857142857,9.807945272899438,0.641581318664574
377,5,2025-12-21 07:29:00,2026-03-23 07:05:00,21.038622,82.18220199999999,45538.77260086063,landuse=industrial,3.033333333333333,1.6483516483516485,8.89,5.272708032880258,0.5931055155095903
378,9,2026-03-23 07:05:00,2026-03-23 07:05:00,21.47082,82.11282888888888,34777.90102884111,landuse=industrial,1.0,9.0,22.394444444444446,9.209359520497493,0.4112341140385881
379,5,2026-03-23 07:05:00,2026-03-23 19:34:00,19.661216,80.79767799999999,145298.75314613455,landuse=industrial,1.0,5.0,3.7619999999999996,2.8639256275259664,0.7612774129521442
380,5,2025-12-30 08:00:00,2026-03-29 08:33:00,21.546746,82.129962,40466.098717943314,landuse=industrial,2.966666666666667,1.6853932584269662,5.922,1.6523074774387483,0.2790117320902986
381,5,2026-03-29 08:32:00,2026-03-29 08:33:00,19.078124,80.524906,157032.9030055794,landuse=industrial,1.0,5.0,9.495999999999999,2.6684321239259576,0.2810059102702146
382,5,2026-03-29 06:52:00,2026-03-29 08:33:00,19.222318,81.07108600000001,101119.3743653743,landuse=industrial,1.0,5.0,16.078,7.843619700112952,0.48784797239165023
383,8,2026-03-29 08:33:00,2026-03-30 08:14:00,19.23459375,81.04834,104219.10090609202,landuse=industrial,1.0,8.0,6.595000000000001,1.906342796336183,0.28905880156727565
384,5,2026-03-29 08:33:00,2026-03-29 08:33:00,19.312584,80.82995600000001,128290.16004108913,landuse=industrial,1.0,5.0,9.446000000000002,0.2683840531775314,0.028412455343799634
385,5,2026-03-29 06:53:00,2026-03-29 08:34:00,23.813588,80.60741399999999,230082.39929710675,landuse=industrial,1.0,5.0,25.51,23.611181673097178,0.9255657261112182
386,6,2026-03-29 19:22:00,2026-04-12 20:00:00,19.489428333333333,80.930205,124116.324879775,landuse=industrial,1.0,6.0,2.0883333333333334,0.9310943382207124,0.4458552297944353
387,6,2026-03-30 08:13:00,2026-03-31 07:55:00,18.652445,80.87998,127154.73686048742,landuse=industrial,1.0,6.0,5.4816666666666665,2.407757601310121,0.43923823678506313
388,5,2026-03-30 08:14:00,2026-03-30 08:14:00,19.239408,81.03643400000001,105087.43271635182,landuse=industrial,1.0,5.0,6.434,2.080415823819844,0.3233471905222014
389,10,2026-03-30 08:14:00,2026-05-08 07:42:00,19.322007,83.95815400000001,184492.84206804648,landuse=industrial,1.2666666666666666,7.894736842105264,12.222999999999999,6.0792251882035835,0.4973595016120088
390,14,2026-03-30 08:14:00,2026-04-11 20:19:00,19.52254142857143,80.71623142857142,146476.82969256135,landuse=industrial,1.0,14.0,2.8178571428571426,1.84437264118736,0.654530214870039
391,6,2026-03-30 08:14:00,2026-04-21 20:31:00,20.261345,83.717135,167600.0362309478,landuse=industrial,1.0,6.0,5.876666666666666,5.245328079983812,0.892568589900819
392,5,2026-03-31 07:54:00,2026-03-31 07:54:00,17.800138,82.06493,137896.04372220804,landuse=industrial,1.0,5.0,4.7700000000000005,0.10954451150103288,0.02296530639434651
393,15,2026-03-31 07:55:00,2026-04-02 07:17:00,18.813520666666665,83.10478533333334,102810.78434777004,landuse=industrial,1.0,15.0,5.536666666666666,1.8826146964363404,0.34002673626183155
394,15,2026-03-31 07:55:00,2026-04-02 07:17:00,18.816896666666665,83.17735066666667,110049.46346754312,landuse=industrial,1.0,15.0,10.380666666666666,4.347492654502407,0.418806690755482
395,11,2026-03-31 20:25:00,2026-04-02 07:17:00,18.412006363636365,80.60625363636363,163873.25019986412,landuse=industrial,1.0,11.0,4.094545454545455,4.5369226654999615,1.1080406154640225
396,5,2026-03-31 20:25:00,2026-04-01 20:06:00,18.671424,80.96096800000001,118473.32214064716,landuse=industrial,1.0,5.0,0.8039999999999999,0.36149688795340956,0.44962299496692737
397,4,2026-03-13 08:32:00,2026-04-01 07:36:00,18.4130575,80.616225,163107.6949017538,landuse=industrial,1.0,4.0,6.8475,6.904343439700354,1.0083013420518954
398,5,2026-03-10 07:48:00,2026-04-20 08:20:00,18.77363,83.1961,112759.24852592824,landuse=industrial,1.3666666666666667,3.658536585365854,4.134,1.625524530728466,0.3932086431370261
399,8,2026-04-01 20:06:00,2026-05-10 07:04:00,18.866045,83.8100475,173627.8149053132,landuse=industrial,1.2666666666666666,6.315789473684211,4.18125,3.4894593830154097,0.8345493292712489
400,8,2026-04-02 07:17:00,2026-04-12 07:30:00,18.76372,83.12961874999999,106722.6858380372,landuse=industrial,1.0,8.0,9.4725,7.00140139033404,0.7391292045747205
401,9,2026-04-02 07:17:00,2026-04-20 08:20:00,19.27453222222222,82.92457666666667,76093.83771149693,landuse=industrial,1.0,9.0,12.175555555555555,11.023340137080856,0.9053665014941387
402,5,2026-01-08 08:32:00,2026-04-02 07:18:00,21.210126,83.05265399999999,65364.35303602887,landuse=industrial,2.7666666666666666,1.8072289156626504,3.874,1.361994860489569,0.3515732732291092
403,5,2026-04-08 07:04:00,2026-04-21 08:01:00,18.016792,81.870488,114822.90453128748,landuse=industrial,1.0,5.0,9.726,10.114061004364173,1.0398993424186893
404,5,2026-04-08 07:04:00,2026-04-20 08:20:00,18.033766,81.945756,112119.04053721734,landuse=industrial,1.0,5.0,6.508,1.733629141425582,0.26638431798180423
405,8,2026-04-08 07:05:00,2026-04-09 08:27:00,20.85300625,81.36207,19466.224173268303,man_made=kiln,1.0,8.0,7.285,4.330084129832649,0.5943835456187576
406,6,2026-04-08 07:05:00,2026-04-08 07:05:00,21.760531666666665,81.49631333333333,34744.644253133134,power=plant,1.0,6.0,9.985,3.207520849503554,0.3212339358541366
407,8,2026-03-30 08:14:00,2026-05-02 07:55:00,19.7072425,80.90791125,137405.4224276494,landuse=industrial,1.0666666666666669,7.5,7.44125,5.441831197833528,0.7313060571588816
408,6,2026-04-09 06:46:00,2026-04-11 07:49:00,19.425011666666663,84.06478833333334,196507.08053863025,landuse=industrial,1.0,6.0,5.11,2.0102437663129313,0.3933940834271881
409,12,2026-04-09 08:26:00,2026-05-02 07:55:00,18.964384166666665,82.70213916666667,57507.50883866946,landuse=industrial,1.0,12.0,11.945,7.7194035332460045,0.646245586709586
410,30,2026-04-09 08:26:00,2026-05-09 07:24:00,19.226838,81.18216233333332,90385.07640818844,landuse=industrial,1.0,30.0,42.358,59.43431050182703,1.4031425114931544
411,7,2026-04-09 08:26:00,2026-04-11 07:49:00,19.298085714285715,80.97998571428572,112675.06154118954,landuse=industrial,1.0,7.0,35.03142857142857,48.49812141673512,1.3844174615330962
412,12,2026-04-09 08:26:00,2026-04-21 08:01:00,19.63272333333333,81.02288333333333,122705.58929733842,landuse=industrial,1.0,12.0,18.470833333333335,5.339454276393512,0.28907489878963294
413,7,2026-04-08 19:35:00,2026-04-11 07:49:00,19.016061428571422,80.56477,152320.22889854814,landuse=industrial,1.0,7.0,4.0285714285714285,3.2377998114533915,0.8037091730558064
414,5,2026-04-09 20:56:00,2026-04-11 20:19:00,19.19789,81.129526,94864.40188869298,landuse=industrial,1.0,5.0,5.6419999999999995,5.924910969795242,1.0501437379998657
415,49,2026-04-09 08:26:00,2026-04-11 20:19:00,19.27431571428572,80.92836387755102,119685.0213558214,landuse=industrial,1.0,49.0,3.9483673469387757,2.8763919434327616,0.728501603495143
416,12,2026-04-09 20:56:00,2026-04-10 20:38:00,19.384498333333333,80.72646999999999,140720.81326299257,landuse=industrial,1.0,12.0,4.126666666666667,1.8644586508169232,0.45180742750006214
417,17,2026-04-09 20:56:00,2026-04-11 20:19:00,19.60192529411765,80.77512294117646,143730.88717204254,landuse=industrial,1.0,17.0,2.8452941176470588,1.9345029001240177,0.6798955820158838
418,14,2026-04-09 08:27:00,2026-04-09 20:56:00,20.369707142857145,80.27944428571428,104681.26634894183,power=plant,1.0,14.0,2.39,0.6488569831753255,0.27148827747921567
419,5,2026-04-10 08:07:00,2026-04-10 08:07:00,18.232154,82.25321,93296.1866367911,landuse=industrial,1.0,5.0,4.582,2.0713449736825584,0.45206132118781284
420,12,2026-04-10 08:07:00,2026-05-12 08:07:00,18.627651666666665,81.04057666666667,112474.43324710468,landuse=industrial,1.0666666666666669,11.25,3.049166666666667,2.366986800797908,0.7762733427049711
421,6,2026-04-10 08:07:00,2026-04-10 08:07:00,18.972783333333336,82.18354333333333,13583.617863645415,landuse=industrial,1.0,6.0,3.063333333333333,0.0706163342766152,0.023052122179526183
422,11,2026-04-10 08:07:00,2026-04-11 20:19:00,19.126974545454548,80.89178272727273,118252.89048469409,landuse=industrial,1.0,11.0,3.2872727272727276,1.8508219304357236,0.5630265828206017
423,14,2026-04-10 08:07:00,2026-04-12 20:00:00,19.154952857142856,80.90966928571429,117349.48147830737,landuse=industrial,1.0,14.0,2.217142857142857,1.326652401123442,0.598361263393305
