cluster_id,detection_count,first_seen,last_seen,centroid_lat,centroid_lon,nearest_industrial_distance_m,nearest_industrial_type,months_active,recurrence_rate,frp_mean,frp_std,frp_cv,day_count,night_count,daynight_ratio,industrial_score,wildfire_score,label
114,5,2025-11-17 08:06:00,2025-12-06 07:10:00,21.6213,81.48893000000001,15900.719943195369,power=plant,1.0,5.0,0.8533333333333334,0.4412557837203572,0.5170966215472936,5,0,1.0,1,4,wildfire
115,5,2025-12-06 07:10:00,2025-12-06 07:10:00,21.626614,81.491146,16478.3409351371,power=plant,1.0,5.0,2.352,3.4505245977966883,1.4670597779747825,5,0,1.0,0,4,wildfire
116,5,2025-12-03 08:06:00,2025-12-13 08:19:00,21.823918,81.853818,13930.130773346056,landuse=industrial,1.0,5.0,5.36,2.2116283593768644,0.4126172312270269,5,0,1.0,1,4,wildfire
117,5,2025-12-07 06:51:00,2025-12-17 07:04:00,20.811918,81.81523200000001,10396.42433889985,landuse=industrial,1.0,5.0,5.368,1.686377774995864,0.3141538328978882,5,0,1.0,1,4,wildfire
118,5,2025-12-13 08:19:00,2025-12-13 08:19:00,20.746776,81.917024,22505.68111680533,landuse=industrial,1.0,5.0,5.491111111111112,2.0105064315020504,0.3661383626774272,5,0,1.0,1,4,wildfire
119,5,2025-12-13 08:19:00,2025-12-15 07:41:00,20.793574,81.87674200000001,16694.50237074659,landuse=industrial,1.0,5.0,7.006,4.232804035152111,0.6041684320799473,5,0,1.0,0,4,wildfire
120,17,2025-12-13 08:19:00,2026-05-24 20:13:00,20.84748882352941,81.97180117647059,19014.093360030376,landuse=industrial,5.4,3.148148148148148,8.626666666666667,3.288822207896242,0.3812390503743711,16,1,0.9411764705882352,1,4,wildfire
121,35,2025-12-13 08:19:00,2026-05-26 07:06:00,20.860851714285715,81.96362685714286,17777.248832849455,landuse=industrial,5.433333333333334,6.441717791411043,4.158,2.641102042708687,0.6351856764571158,27,8,0.7714285714285715,0,2,uncertain
122,8,2025-12-13 08:19:00,2026-05-24 07:43:00,20.87173875,81.982,17510.854425727106,landuse=industrial,5.366666666666666,1.4906832298136647,3.88,2.029144788187519,0.5229754608730719,8,0,1.0,1,5,wildfire
123,5,2025-12-13 08:19:00,2026-05-23 20:31:00,21.066132,82.025144,3340.071346649687,landuse=industrial,5.366666666666666,0.9316770186335404,4.36,1.9841202920522067,0.4550734614798639,3,2,0.6,2,2,uncertain
124,7,2025-12-13 08:19:00,2026-05-26 19:35:00,21.07012428571429,82.06484999999999,4919.224886362341,landuse=industrial,5.466666666666667,1.2804878048780488,7.88,8.39256575785975,1.0650464159720494,3,4,0.4285714285714285,1,2,uncertain
125,7,2025-12-13 08:19:00,2025-12-14 08:00:00,21.082085714285714,82.09870714285715,8302.15573811239,landuse=industrial,1.0,7.0,6.199999999999999,1.792644694299459,0.2891362410160418,7,0,1.0,1,2,uncertain
126,7,2025-12-13 08:19:00,2025-12-26 07:35:00,21.09692857142857,82.31188571428572,17231.469239695503,landuse=industrial,1.0,7.0,5.377058823529412,3.310539541951361,0.6156785057780675,7,0,1.0,0,3,uncertain
127,6,2025-12-13 08:19:00,2025-12-13 08:19:00,21.175721666666664,81.994635,4624.485102533479,landuse=industrial,1.0,6.0,11.7975,9.929967270842337,0.8417009765494669,6,0,1.0,1,2,uncertain
128,5,2025-12-13 08:19:00,2025-12-14 08:00:00,21.186892,82.061532,5145.676160106765,landuse=industrial,1.0,5.0,5.258,0.9644532129657716,0.1834258678139542,5,0,1.0,1,3,uncertain
129,9,2025-12-13 08:19:00,2026-01-13 06:58:00,21.198998888888887,82.28126,21763.385440695565,landuse=industrial,1.0,9.0,4.468,2.2804977526847074,0.5104068381120652,9,0,1.0,1,3,uncertain
130,9,2025-12-13 08:19:00,2025-12-14 08:00:00,21.19967777777778,82.30598333333334,19821.040981549013,landuse=industrial,1.0,9.0,8.596363636363636,6.76476795274941,0.7869336662462301,9,0,1.0,0,3,uncertain
131,5,2025-11-24 07:34:00,2025-12-13 08:19:00,21.255642,82.82558,3196.9678041449515,landuse=industrial,1.0,5.0,5.436,2.523979221608433,0.4643081717454807,5,0,1.0,2,2,uncertain
132,5,2025-12-13 08:19:00,2025-12-15 07:41:00,21.697474,81.699646,7078.912286155989,landuse=quarry,1.0,5.0,5.5600000000000005,0.6951258878793107,0.1250226417049119,5,0,1.0,1,3,uncertain
133,7,2025-12-13 08:19:00,2026-02-02 07:23:00,21.706088571428573,82.70110285714286,5313.56820028751,landuse=quarry,1.6666666666666667,4.2,8.634,3.252618944788953,0.3767221386134993,7,0,1.0,1,3,uncertain
134,6,2025-12-13 08:19:00,2025-12-25 07:54:00,21.869635,82.47631333333334,11120.401631754412,landuse=quarry,1.0,6.0,10.173333333333334,0.0577350269189621,0.0056751337076306,6,0,1.0,1,4,wildfire
135,7,2025-12-13 08:19:00,2026-04-14 06:53:00,22.24482142857143,82.27706428571427,12720.311276569191,landuse=industrial,4.033333333333333,1.7355371900826446,4.409999999999999,1.3492961127936296,0.30596283736817,7,0,1.0,1,5,wildfire
136,7,2025-12-13 20:48:00,2026-03-23 19:34:00,21.49341857142857,81.81027857142858,1430.3057456026668,landuse=industrial,3.3,2.121212121212121,13.222,5.839196862583074,0.4416273530920491,0,7,0.0,2,3,uncertain
137,11,2025-12-13 08:19:00,2026-05-25 07:24:00,20.822428181818182,81.92973363636364,20075.231928148063,landuse=industrial,5.4,2.0370370370370368,15.902857142857142,7.463430208435694,0.4693137932002323,11,0,1.0,1,5,wildfire
138,10,2025-12-14 08:00:00,2025-12-15 07:41:00,20.865272,82.125512,10487.494573647808,man_made=works,1.0,10.0,3.613333333333333,0.360536637065731,0.099779512103062,10,0,1.0,1,3,uncertain
139,11,2025-12-14 08:00:00,2026-05-23 08:02:00,20.927033636363635,82.00699,12625.05642838459,landuse=industrial,5.333333333333333,2.0625,5.827500000000001,2.577893658451744,0.4423669941573133,11,0,1.0,1,5,wildfire
140,6,2025-12-14 08:00:00,2026-05-16 08:33:00,20.94631,81.969245,11048.03074821522,landuse=industrial,5.1,1.1764705882352942,8.86969696969697,6.535689273542848,0.7368559823263204,6,0,1.0,0,5,wildfire
141,5,2025-12-14 08:00:00,2025-12-25 07:54:00,21.350374,82.566964,26272.78228349824,landuse=industrial,1.0,5.0,6.732857142857142,3.10151422311594,0.4606535022663183,5,0,1.0,1,4,wildfire
142,7,2025-12-14 08:00:00,2026-05-26 07:06:00,21.37257571428572,82.66417714285714,18142.75421003685,landuse=industrial,5.4,1.2962962962962965,4.838,2.9770152838035613,0.6153400751970982,7,0,1.0,0,5,wildfire
143,8,2025-12-14 08:00:00,2026-05-26 07:06:00,21.7073975,82.864615,7408.7210961393375,landuse=quarry,5.4,1.4814814814814814,13.527999999999995,12.372037827294257,0.9145504011896998,6,2,0.75,0,3,uncertain
144,5,2025-12-13 08:19:00,2026-05-25 07:25:00,21.709196,82.879754,8677.069129230278,landuse=quarry,5.4,0.9259259259259258,11.555714285714286,10.852712191188058,0.9391641159391322,5,0,1.0,0,4,wildfire
145,7,2025-12-14 08:00:00,2026-05-26 07:06:00,21.7352,82.79769571428572,1873.7407407654275,landuse=quarry,5.4,1.2962962962962965,5.04875,3.4755367005892563,0.688395484147414,7,0,1.0,1,3,uncertain
146,7,2025-12-14 08:00:00,2026-02-01 07:42:00,21.899697142857143,82.5010842857143,9676.354088278104,landuse=quarry,1.6,4.375,9.216,4.492096392554372,0.4874236537059866,7,0,1.0,1,3,uncertain
147,5,2025-12-14 08:00:00,2026-05-25 07:25:00,21.916324,82.953288,10497.314134046928,man_made=works,5.366666666666666,0.9316770186335404,8.831999999999999,1.5309702805737282,0.1733435553185833,5,0,1.0,1,5,wildfire
148,5,2025-12-14 08:00:00,2025-12-17 07:03:00,20.481516,81.405516,26819.01175011005,landuse=industrial,1.0,5.0,7.795555555555556,2.893285809901569,0.3711455571424475,5,0,1.0,1,4,wildfire
149,7,2025-12-15 07:41:00,2026-05-26 08:46:00,20.85607428571429,81.18658857142857,29772.986534691805,landuse=industrial,5.4,1.2962962962962965,6.428,2.852458588656459,0.4437552253665929,7,0,1.0,1,5,wildfire
150,8,2025-12-15 07:41:00,2026-05-22 08:21:00,20.95101875,81.97872125,11571.425957012149,landuse=industrial,5.266666666666667,1.518987341772152,5.94,1.644962005640252,0.276929630579167,8,0,1.0,1,5,wildfire
151,6,2025-12-15 07:41:00,2025-12-26 07:35:00,21.12445166666667,82.30122,17898.807742632074,landuse=industrial,1.0,6.0,3.482,0.9844389264956968,0.2827222649327102,6,0,1.0,1,4,wildfire
152,10,2025-12-15 07:41:00,2025-12-26 07:35:00,21.660185,83.339366,6241.102901646294,landuse=quarry,1.0,10.0,10.515714285714283,10.440049260967523,0.9928045758289996,10,0,1.0,0,2,uncertain
153,10,2025-12-15 07:41:00,2026-05-22 08:21:00,21.716655,82.85609,6557.911316043427,landuse=quarry,5.266666666666667,1.89873417721519,9.336,4.491624798815384,0.4811080547145869,10,0,1.0,1,4,wildfire
154,6,2025-12-15 07:41:00,2026-05-26 07:06:00,21.73201333333333,82.90210833333333,10685.89681721048,landuse=quarry,5.366666666666666,1.1180124223602486,7.547999999999999,1.4205703080101315,0.188204863276382,6,0,1.0,1,5,wildfire
155,6,2025-12-15 07:41:00,2026-01-16 07:42:00,21.81298166666667,82.75832333333334,10842.37373701055,landuse=quarry,1.0666666666666669,5.625,6.822,4.940275295972888,0.7241681758975209,6,0,1.0,0,4,wildfire
156,5,2025-12-15 07:41:00,2026-02-11 20:24:00,22.05897,82.38057,3933.604407663275,landuse=quarry,1.933333333333333,2.586206896551724,1.136,0.5341160922496156,0.4701726164169152,3,2,0.6,2,2,uncertain
157,11,2025-12-15 20:10:00,2026-05-25 07:24:00,20.832272727272727,81.93695000000001,18956.69369229582,landuse=industrial,5.333333333333333,2.0625,4.82,2.164405230080541,0.4490467282324774,9,2,0.8181818181818182,1,4,wildfire
158,5,2025-12-15 20:10:00,2026-04-15 20:43:00,22.021604000000004,83.300426,331.51382363080825,landuse=industrial,4.033333333333333,1.2396694214876034,4.91,2.2862961313005803,0.4656407599390184,0,5,0.0,3,3,uncertain
159,5,2025-12-13 08:19:00,2025-12-16 07:22:00,20.776286,81.89094600000001,18836.182954469783,landuse=industrial,1.0,5.0,8.231666666666667,3.3244092206987195,0.4038561515325433,5,0,1.0,1,4,wildfire
160,8,2025-12-06 07:09:00,2025-12-24 08:13:00,20.785865,81.77217375000001,7809.546140962082,landuse=industrial,1.0,8.0,8.17818181818182,4.204221255314278,0.5140777435355386,8,0,1.0,1,2,uncertain
161,5,2025-12-14 08:00:00,2025-12-16 07:22:00,20.960158,81.99928,9477.713138808307,landuse=industrial,1.0,5.0,6.743333333333333,4.785054510312988,0.7095978018259498,5,0,1.0,0,3,uncertain
162,6,2025-12-16 07:22:00,2026-05-25 19:54:00,20.984235,81.98274333333333,7740.967519511974,landuse=industrial,5.333333333333333,1.125,7.985,1.6819007105058257,0.2106325247972229,1,5,0.1666666666666666,1,3,uncertain
163,7,2025-12-16 07:22:00,2026-05-22 08:21:00,20.99353857142857,81.93649714285714,6371.330957214737,landuse=industrial,5.233333333333333,1.3375796178343948,4.23,2.0250728381961967,0.4787406236870442,7,0,1.0,1,4,wildfire
164,15,2025-12-16 07:22:00,2026-01-26 07:54:00,21.23491333333333,82.09388266666666,11714.37147173514,landuse=industrial,1.3666666666666667,10.97560975609756,6.885,1.5525370941048169,0.2254955837479763,15,0,1.0,2,3,uncertain
165,5,2025-12-16 07:22:00,2026-01-16 07:42:00,21.58805,83.47797800000001,6131.508845089299,landuse=industrial,1.0333333333333334,4.838709677419354,6.152857142857143,1.5672450806613314,0.2547182624710777,5,0,1.0,1,3,uncertain
166,39,2025-12-16 07:22:00,2026-05-26 07:06:00,21.72966076923077,82.82886692307692,3495.3015293599024,landuse=quarry,5.333333333333333,7.3125,6.685714285714286,2.9711213211112577,0.4443984882004018,39,0,1.0,2,1,uncertain
167,5,2025-12-15 07:41:00,2026-05-26 07:06:00,21.74065,82.77223000000001,3560.712237479179,landuse=quarry,5.366666666666666,0.9316770186335404,10.985,4.772750779162893,0.4344789057044054,5,0,1.0,2,3,uncertain
168,5,2025-12-16 07:22:00,2025-12-25 07:54:00,21.888932,82.682468,12412.536084433976,landuse=industrial,1.0,5.0,18.48625,10.887202103518476,0.5889351330593536,5,0,1.0,1,4,wildfire
169,5,2025-12-16 19:51:00,2026-05-13 20:18:00,21.316642,81.558348,2365.335030281048,landuse=industrial,4.933333333333334,1.0135135135135134,5.206,2.977764261992544,0.5719869884734045,0,5,0.0,2,3,uncertain
170,5,2025-12-15 07:40:00,2026-01-05 07:47:00,19.080686,82.674306,21068.25466778466,landuse=industrial,1.0,5.0,5.352857142857142,2.566318467414065,0.4794296576434069,5,0,1.0,1,4,wildfire
171,5,2025-12-13 08:19:00,2025-12-17 07:04:00,21.217906,82.78896399999999,6934.659150312839,landuse=industrial,1.0,5.0,5.422,1.8633088847531425,0.3436571163321915,5,0,1.0,1,3,uncertain
172,7,2025-12-14 08:00:00,2025-12-17 07:04:00,21.219312857142857,82.83789,7499.441164897605,landuse=industrial,1.0,7.0,6.981999999999999,1.778951938642526,0.2547911685251398,7,0,1.0,1,2,uncertain
173,6,2025-12-17 07:04:00,2025-12-27 07:16:00,21.349061666666667,82.915685,13070.823490627532,landuse=industrial,1.0,6.0,5.23,2.1179639818871867,0.4049644324832097,6,0,1.0,1,4,wildfire
174,6,2025-12-17 07:04:00,2026-05-26 07:06:00,21.62324166666667,83.28021166666666,4166.506229311681,landuse=quarry,5.333333333333333,1.125,4.512,0.4397385586914113,0.0974597869440184,6,0,1.0,2,3,uncertain
175,5,2025-12-17 07:04:00,2026-01-13 06:58:00,21.6337,82.706274,9530.625663731564,landuse=quarry,1.0,5.0,6.49,1.9162854693390543,0.2952674066778204,5,0,1.0,1,3,uncertain
176,10,2025-12-17 07:04:00,2026-05-24 07:43:00,21.737291,82.89169000000001,10017.29876325826,landuse=quarry,5.266666666666667,1.89873417721519,7.785384615384615,3.205478683401839,0.4117302923053444,10,0,1.0,1,5,wildfire
177,5,2025-12-04 07:47:00,2025-12-17 07:04:00,21.756390000000003,81.367714,26681.70027559358,power=plant,1.0,5.0,5.095,1.7145349223623294,0.3365132330446181,5,0,1.0,1,4,wildfire
178,5,2025-12-17 07:04:00,2025-12-17 07:04:00,21.854044,82.747622,15420.880762078146,landuse=quarry,1.0,5.0,5.786,2.329952789221275,0.4026880036676936,5,0,1.0,1,4,wildfire
179,5,2025-12-15 07:41:00,2025-12-25 07:54:00,21.884452,82.635744,12694.84350780755,landuse=industrial,1.0,5.0,6.888823529411765,2.570690282669573,0.3731682589478501,5,0,1.0,1,4,wildfire
180,5,2025-12-23 06:51:00,2025-12-26 07:35:00,21.835078,82.67199600000001,15271.6664166817,landuse=quarry,1.0,5.0,11.293333333333337,3.637601774063053,0.3221016919182159,5,0,1.0,1,4,wildfire
181,7,2025-12-23 08:32:00,2026-03-06 07:24:00,21.043407142857145,81.38496857142857,13232.510558854954,landuse=industrial,2.4,2.916666666666667,9.768333333333333,3.4929839201843844,0.3575823839124092,7,0,1.0,1,5,wildfire
182,8,2025-12-23 08:32:00,2026-05-26 07:06:00,21.74522125,82.7909775,2897.0329590319416,landuse=quarry,5.1,1.5686274509803924,9.184,4.741047352642663,0.51622902358914,8,0,1.0,2,3,uncertain
183,5,2025-12-24 08:13:00,2026-01-15 08:00:00,20.91946,83.927058,15113.98665002983,landuse=industrial,1.0,5.0,7.895555555555556,6.412404211976797,0.8121536435095859,5,0,1.0,0,4,wildfire
184,6,2025-12-24 08:13:00,2026-01-06 07:29:00,21.589625,82.93341833333334,13264.428067968453,landuse=quarry,1.0,6.0,8.591666666666667,4.316959192147485,0.5024588778445181,6,0,1.0,1,4,wildfire
185,10,2025-12-25 07:54:00,2026-05-26 07:06:00,21.15204,82.101436,7219.7653572733425,landuse=industrial,5.033333333333333,1.9867549668874167,5.22,2.895997237567744,0.5547887428290696,10,0,1.0,1,4,wildfire
186,5,2025-12-23 06:51:00,2025-12-25 07:54:00,21.261268,82.87944200000001,7351.32754640924,landuse=industrial,1.0,5.0,4.302,1.89882068663684,0.4413809127468247,5,0,1.0,1,3,uncertain
187,6,2025-12-25 07:54:00,2026-05-24 07:43:00,21.743436666666668,82.86899666666666,7985.647304401127,landuse=quarry,4.966666666666667,1.2080536912751678,5.966,4.480025669569316,0.7509261933572436,6,0,1.0,0,4,wildfire
188,8,2025-12-23 06:51:00,2026-05-26 07:06:00,21.7566225,82.9200925,13906.41386633847,landuse=quarry,5.133333333333334,1.5584415584415583,8.565999999999999,8.18124562643122,0.9550835426606608,8,0,1.0,0,5,wildfire
189,5,2025-12-25 07:54:00,2026-01-13 06:58:00,21.893344,83.170386,2835.1536411992884,landuse=industrial,1.0,5.0,4.883,1.7700976118721687,0.3625020708319002,5,0,1.0,2,2,uncertain
190,5,2025-12-26 07:35:00,2026-01-04 08:07:00,20.810656,83.775908,12392.84017747637,power=plant,1.0,5.0,5.586666666666667,2.2136564774146867,0.3962392262675453,5,0,1.0,1,4,wildfire
191,5,2025-12-13 08:19:00,2025-12-26 07:35:00,21.134516,81.586624,9861.77500150982,landuse=industrial,1.0,5.0,3.83,1.4788170948430372,0.3861141239799053,5,0,1.0,1,3,uncertain
192,5,2025-12-26 07:35:00,2025-12-26 07:35:00,21.366782,83.03295,4807.520315516244,landuse=industrial,1.0,5.0,4.172,2.077852256537986,0.4980470413561808,5,0,1.0,2,2,uncertain
193,7,2025-12-24 08:13:00,2026-01-04 08:07:00,21.80974285714285,82.62414428571428,10566.911865266346,landuse=quarry,1.0,7.0,5.101428571428571,1.8194818728732325,0.3566612464327255,7,0,1.0,1,3,uncertain
194,7,2025-12-23 08:32:00,2025-12-26 07:35:00,21.823181428571427,82.66218714285715,13927.818541787152,landuse=quarry,1.0,7.0,4.56,1.902013287402205,0.4171081770618872,7,0,1.0,1,3,uncertain
195,7,2025-12-17 07:04:00,2026-02-02 07:23:00,21.89901714285714,82.48462285714285,8974.288528657435,landuse=quarry,1.5666666666666669,4.468085106382979,5.3,1.333866560042645,0.2516729358571028,7,0,1.0,1,3,uncertain
196,5,2026-01-04 08:07:00,2026-02-25 08:33:00,21.243788,82.112776,13448.020419741735,landuse=industrial,1.7333333333333334,2.8846153846153846,8.208,3.7188869302521153,0.4530807663562518,5,0,1.0,1,5,wildfire
197,5,2026-01-04 08:07:00,2026-02-03 07:04:00,21.617394,82.164248,5633.08657164873,landuse=industrial,1.0,5.0,4.096666666666667,1.4795629985460794,0.3611626522081561,5,0,1.0,1,3,uncertain
198,5,2026-01-04 08:07:00,2026-02-24 07:11:00,21.68321,82.784514,4413.561686778935,landuse=quarry,1.6666666666666667,3.0,1.184,1.269243869396264,1.0719965113144123,5,0,1.0,1,3,uncertain
199,5,2025-12-27 07:16:00,2026-01-04 08:07:00,21.902114,82.577422,12694.28632395952,landuse=industrial,1.0,5.0,10.77818181818182,5.709523304413107,0.5297297262866412,5,0,1.0,1,4,wildfire
200,5,2025-12-25 07:54:00,2026-01-14 08:20:00,21.88965,82.400768,7851.587636665507,landuse=industrial,1.0,5.0,4.618,1.9380841055021325,0.4196804039632162,5,0,1.0,1,3,uncertain
201,5,2026-01-06 07:29:00,2026-01-24 06:52:00,21.903072,82.442936,7008.644036482664,landuse=quarry,1.0,5.0,6.22,1.5392422378127062,0.2474665977190846,5,0,1.0,1,3,uncertain
202,6,2026-01-12 07:16:00,2026-01-12 07:16:00,18.058015,83.46544833333333,5973.789311360144,industrial=depot,1.0,6.0,3.26,0.8892918531056044,0.2727889119955842,6,0,1.0,1,3,uncertain
203,12,2026-01-12 07:16:00,2026-04-13 19:41:00,19.535819166666663,80.87709583333333,43557.598062007375,landuse=quarry,3.033333333333333,3.956043956043956,7.442,2.4790058491258145,0.3331101651606845,3,9,0.25,1,3,uncertain
204,8,2025-11-27 08:18:00,2026-01-12 07:17:00,21.05260625,81.984825,5674.999349709174,landuse=industrial,1.5,5.333333333333333,5.688,2.669001686024196,0.4692337703980654,8,0,1.0,1,3,uncertain
205,9,2026-01-12 07:17:00,2026-03-13 08:33:00,21.669764444444446,82.3455511111111,15707.146360285951,landuse=industrial,2.0,4.5,3.1366666666666667,1.320570583750322,0.421010813097871,9,0,1.0,1,4,wildfire
206,5,2026-01-12 07:17:00,2026-01-12 07:17:00,21.781398000000003,82.756866,7558.331590104193,landuse=quarry,1.0,5.0,5.6675,1.9391953412249552,0.3421606248301641,5,0,1.0,1,3,uncertain
207,5,2026-01-12 07:17:00,2026-02-25 08:33:00,21.888128,82.248858,5079.2831660538695,landuse=quarry,1.4666666666666666,3.409090909090909,8.120000000000001,3.07409336227773,0.3785829263888829,5,0,1.0,1,3,uncertain
208,5,2026-01-12 07:17:00,2026-01-15 08:01:00,21.902136,82.39315,7249.637829640042,landuse=industrial,1.0,5.0,9.261666666666668,4.420549362541569,0.4772952343935471,5,0,1.0,1,3,uncertain
209,6,2026-01-13 06:58:00,2026-01-23 07:10:00,21.86516,84.07827,3749.077960923952,landuse=industrial,1.0,6.0,7.140000000000001,2.5497744998332696,0.3571112744864523,6,0,1.0,2,2,uncertain
210,7,2026-01-13 06:58:00,2026-01-13 06:58:00,22.05354285714285,82.90147714285715,7289.86429818189,man_made=works,1.0,7.0,11.905714285714286,5.181603129245908,0.4352198452690348,7,0,1.0,1,2,uncertain
211,5,2026-01-13 06:58:00,2026-04-25 08:27:00,21.648726,82.418644,18942.70364703294,landuse=quarry,3.4,1.4705882352941178,8.616363636363637,5.036002924398025,0.5844696367205978,5,0,1.0,1,5,wildfire
212,6,2026-01-13 06:58:00,2026-01-23 07:11:00,21.833438333333334,82.50494666666667,13407.584875565772,landuse=quarry,1.0,6.0,6.448,3.651666742735432,0.5663254873969341,6,0,1.0,1,4,wildfire
213,5,2026-01-14 06:39:00,2026-01-14 08:20:00,21.823244,84.163468,3125.689531335254,landuse=industrial,1.0,5.0,9.994,2.142528879618662,0.2143815168719894,5,0,1.0,2,2,uncertain
214,5,2026-01-14 08:20:00,2026-01-14 08:20:00,21.931546,82.67356199999999,7436.508811032045,landuse=industrial,1.0,5.0,12.834615384615384,9.795797241151105,0.7632326289179764,5,0,1.0,0,3,uncertain
215,5,2025-12-14 08:00:00,2026-02-02 07:23:00,21.609236,82.93410800000001,12091.20455353214,landuse=quarry,1.6333333333333333,3.061224489795918,7.296000000000001,1.5458751566669282,0.2118798186221118,5,0,1.0,1,4,wildfire
216,5,2026-01-16 07:42:00,2026-01-16 07:42:00,21.815892,84.187298,5539.038189506498,landuse=industrial,1.0,5.0,9.351428571428572,4.592310342922644,0.4910811549107623,5,0,1.0,1,3,uncertain
217,11,2026-01-16 20:11:00,2026-04-06 20:12:00,21.469544545454543,81.85008818181818,1820.228944095258,landuse=industrial,2.6666666666666665,4.125,4.134,0.5262413894782509,0.1272959335941584,0,11,0.0,2,2,uncertain
218,5,2026-01-22 07:29:00,2026-04-13 07:12:00,21.353438,82.11248,21872.3329394052,landuse=industrial,2.6666666666666665,1.875,4.906000000000001,2.636689211871585,0.5374417472220923,5,0,1.0,1,5,wildfire
219,16,2026-01-22 07:29:00,2026-03-04 20:30:00,21.9546,84.176375625,10664.78986746583,landuse=industrial,1.3666666666666667,11.707317073170731,5.676,0.4039554430874771,0.0711690350753131,13,3,0.8125,2,2,uncertain
220,5,2026-01-22 07:29:00,2026-01-24 06:51:00,19.266598,83.813158,21268.33937618269,landuse=industrial,1.0,5.0,5.572222222222222,3.0738322082450185,0.5516348928056863,5,0,1.0,1,4,wildfire
221,6,2026-01-24 06:52:00,2026-02-13 07:17:00,21.998751666666667,82.83475166666666,12314.729333537947,man_made=works,1.0,6.0,4.863333333333333,2.7308667732669303,0.5615216120494031,6,0,1.0,1,4,wildfire
222,5,2026-01-15 08:01:00,2026-01-26 07:54:00,21.366312,82.133512,23481.918621738405,landuse=industrial,1.0,5.0,6.619999999999999,1.3419202658876572,0.202706988804782,5,0,1.0,1,4,wildfire
223,7,2026-01-26 20:23:00,2026-03-26 20:18:00,22.066842857142856,82.6027,394.47663053686847,landuse=industrial,1.933333333333333,3.6206896551724137,3.591666666666667,1.1330739899347555,0.3154730366407672,0,7,0.0,3,2,uncertain
224,7,2026-02-01 07:42:00,2026-03-13 06:53:00,21.669208571428573,82.79724571428572,5581.978764936202,landuse=quarry,1.3,5.384615384615384,5.090000000000001,3.611633979239868,0.7095548092809171,7,0,1.0,0,3,uncertain
225,20,2026-02-01 20:11:00,2026-05-23 20:31:00,21.8227715,83.8968405,731.5515855122401,landuse=quarry,3.7,5.405405405405405,12.568333333333332,8.354894174474424,0.6647575261483429,4,16,0.2,2,1,uncertain
226,10,2026-02-01 20:11:00,2026-03-05 20:11:00,22.060017,83.72169,305.6943094917149,landuse=quarry,1.0666666666666669,9.375,0.9563636363636364,0.7501636185162904,0.7843916163193151,0,10,0.0,2,1,uncertain
227,85,2026-02-01 20:11:00,2026-05-24 20:12:00,22.333248470588234,82.57370705882353,1537.1708053218351,landuse=quarry,3.733333333333333,22.767857142857142,3.3521875,2.710572769342898,0.8085981972496759,9,76,0.1058823529411764,3,0,uncertain
228,8,2026-02-02 07:23:00,2026-02-02 07:23:00,21.8260875,83.54326125,4902.417878673882,landuse=quarry,1.0,8.0,10.186666666666666,5.427362772716291,0.5327908481069659,8,0,1.0,2,1,uncertain
229,5,2026-02-02 19:52:00,2026-02-03 07:04:00,21.498644,82.18549399999999,17020.820409345342,landuse=industrial,1.0,5.0,22.561666666666667,13.804153601965847,0.611841040199417,2,3,0.4,0,3,uncertain
230,3,2026-02-03 07:04:00,2026-02-03 19:33:00,21.504836666666662,82.18853333333334,16439.74412427192,landuse=industrial,1.0,3.0,7.304,3.1460578507077708,0.430730811980801,1,2,0.3333333333333333,1,4,wildfire
231,5,2026-02-03 07:04:00,2026-02-03 07:04:00,21.682756,83.022048,4895.3854817430965,landuse=quarry,1.0,5.0,6.522,2.532236165921339,0.3882606816806714,5,0,1.0,2,2,uncertain
232,5,2026-02-04 06:46:00,2026-03-15 07:55:00,21.514934,82.214918,16951.103902931227,landuse=industrial,1.3,3.846153846153846,4.024,0.9371659404822604,0.232894120398176,5,0,1.0,1,4,wildfire
233,6,2025-12-07 06:51:00,2026-02-04 08:26:00,21.887585,82.7453,14092.203088795846,landuse=industrial,1.9666666666666663,3.050847457627119,3.154,1.6878921766511037,0.5351592189762535,6,0,1.0,1,4,wildfire
234,11,2026-02-05 08:07:00,2026-04-23 07:24:00,21.310422727272726,81.94161909090909,12665.512383160214,landuse=industrial,2.533333333333333,4.342105263157895,9.669999999999998,2.785076300570597,0.2880120269462872,11,0,1.0,1,4,wildfire
235,5,2026-02-05 08:07:00,2026-02-15 08:20:00,21.655684,83.026302,2292.859443756593,landuse=quarry,1.0,5.0,5.811666666666667,2.524538901793091,0.4343915517854472,5,0,1.0,2,2,uncertain
236,6,2026-02-11 07:54:00,2026-03-06 19:54:00,18.551255,80.499625,7947.601944825539,landuse=industrial,1.0,6.0,8.969999999999999,2.4009373169660218,0.2676630230731351,2,4,0.3333333333333333,1,2,uncertain
237,6,2026-02-02 07:23:00,2026-02-11 07:55:00,21.815553333333337,83.12647666666668,7581.676252183514,landuse=industrial,1.0,6.0,11.108333333333333,9.005570313237616,0.8107040041924336,6,0,1.0,0,3,uncertain
238,6,2026-01-23 07:11:00,2026-02-11 07:55:00,21.834155,82.846025,13977.010376032673,landuse=quarry,1.0,6.0,8.860000000000001,1.6844583699219164,0.19011945484446,6,0,1.0,1,4,wildfire
